codigo_articulo,categoria,semana_del_año,ocupacion_albergue,stock_inicio_semana,ingresos_semana,salidas_semana,stock_fin_semana,rolling_avg_salidas_3sem,alerta_7_dias,alerta_14_dias,nombre_producto,presentacion,unidad_medida,categoria_general,es_producto
SINT9017,"Condimentos, Salsas, cremas",23,52,-3.46,0.0,0.2,-3.66,0.18,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",24,46,-3.66,0.0,0.2,-3.86,0.1933,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",25,40,-3.86,0.89,0.16,-3.13,0.1867,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",26,45,-3.13,0.72,0.18,-2.59,0.18,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",27,60,-2.59,0.0,0.28,-2.87,0.2067,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",28,56,-2.87,0.0,0.26,-3.13,0.24,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",29,42,-3.13,0.96,0.18,-2.35,0.24,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",30,49,-2.35,0.0,0.22,-2.57,0.22,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",31,55,-2.57,0.0,0.25,-2.82,0.2167,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",32,51,-2.82,0.0,0.22,-3.04,0.23,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",33,57,-3.04,0.0,0.27,-3.31,0.2467,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",34,51,-3.31,0.0,0.22,-3.53,0.2367,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",35,52,-3.53,0.0,0.25,-3.78,0.2467,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",36,42,-3.78,0.0,0.19,-3.97,0.22,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",37,58,-3.97,0.0,0.27,-4.24,0.2367,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",38,58,-4.24,0.0,0.22,-4.46,0.2267,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",39,54,-4.46,0.0,0.22,-4.68,0.2367,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",40,46,-4.68,0.0,0.17,-4.85,0.2033,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",41,57,-4.85,0.0,0.26,-5.11,0.2167,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",42,46,-5.11,0.0,0.17,-5.28,0.2,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",43,42,-5.28,0.0,0.17,-5.45,0.2,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",44,46,-5.45,0.0,0.22,-5.67,0.1867,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",45,56,-5.67,0.0,0.22,-5.89,0.2033,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",46,60,-5.89,0.0,0.23,-6.12,0.2233,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",47,47,-6.12,0.0,0.21,-6.33,0.22,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",48,60,-6.33,0.0,0.25,-6.58,0.23,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",49,53,-6.58,0.79,0.24,-6.03,0.2333,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",50,59,-6.03,0.0,0.23,-6.26,0.24,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",51,54,-6.26,0.0,0.18,-6.44,0.2167,1,1,,,,,False
SINT9017,"Condimentos, Salsas, cremas",52,53,-6.44,0.0,0.22,-6.66,0.21,1,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",1,41,1.0,0.57,0.14,1.43,0.14,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",2,58,1.43,0.79,0.2,2.02,0.17,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",3,57,2.02,0.0,0.19,1.83,0.1767,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",4,57,1.83,0.0,0.22,1.61,0.2033,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",5,40,1.61,0.0,0.16,1.45,0.19,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",6,54,1.45,0.0,0.22,1.23,0.2,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",7,48,1.23,0.0,0.22,1.01,0.2,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",8,47,1.01,0.0,0.22,0.79,0.22,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",9,55,0.79,0.0,0.2,0.59,0.2133,0,0,,,,,False
SINT9018,"Condimentos, Salsas, cremas",10,58,0.59,0.0,0.29,0.3,0.2367,0,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",11,45,0.3,0.0,0.2,0.1,0.23,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",12,53,0.1,0.0,0.24,-0.14,0.2433,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",13,51,-0.14,0.0,0.25,-0.39,0.23,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",14,59,-0.39,0.0,0.36,-0.75,0.2833,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",15,53,-0.75,0.0,0.26,-1.01,0.29,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",16,44,-1.01,0.5,0.17,-0.68,0.2633,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",17,45,-0.68,0.0,0.19,-0.87,0.2067,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",18,48,-0.87,0.0,0.2,-1.07,0.1867,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",19,41,-1.07,0.0,0.18,-1.25,0.19,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",20,60,-1.25,0.0,0.23,-1.48,0.2033,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",21,56,-1.48,0.0,0.22,-1.7,0.21,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",22,48,-1.7,0.0,0.2,-1.9,0.2167,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",23,60,-1.9,0.99,0.24,-1.15,0.22,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",24,42,-1.15,0.0,0.19,-1.34,0.21,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",25,46,-1.34,0.0,0.19,-1.53,0.2067,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",26,53,-1.53,0.0,0.2,-1.73,0.1933,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",27,60,-1.73,0.0,0.23,-1.96,0.2067,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",28,43,-1.96,0.0,0.18,-2.14,0.2033,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",29,41,-2.14,0.0,0.17,-2.31,0.1933,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",30,54,-2.31,0.0,0.25,-2.56,0.2,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",31,59,-2.56,0.0,0.26,-2.82,0.2267,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",32,42,-2.82,0.0,0.19,-3.01,0.2333,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",33,53,-3.01,0.66,0.23,-2.58,0.2267,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",34,43,-2.58,0.0,0.19,-2.77,0.2033,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",35,48,-2.77,0.0,0.21,-2.98,0.21,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",36,60,-2.98,0.0,0.27,-3.25,0.2233,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",37,52,-3.25,0.61,0.22,-2.86,0.2333,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",38,44,-2.86,0.0,0.18,-3.04,0.2233,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",39,49,-3.04,0.0,0.24,-3.28,0.2133,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",40,50,-3.28,0.4,0.21,-3.09,0.21,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",41,41,-3.09,0.88,0.16,-2.37,0.2033,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",42,46,-2.37,0.4,0.21,-2.18,0.1933,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",43,56,-2.18,0.0,0.25,-2.43,0.2067,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",44,40,-2.43,0.0,0.17,-2.6,0.21,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",45,50,-2.6,0.0,0.24,-2.84,0.22,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",46,54,-2.84,0.0,0.23,-3.07,0.2133,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",47,45,-3.07,0.0,0.19,-3.26,0.22,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",48,47,-3.26,0.0,0.18,-3.44,0.2,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",49,58,-3.44,0.0,0.21,-3.65,0.1933,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",50,55,-3.65,0.0,0.2,-3.85,0.1967,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",51,52,-3.85,0.0,0.17,-4.02,0.1933,1,1,,,,,False
SINT9018,"Condimentos, Salsas, cremas",52,57,-4.02,0.0,0.19,-4.21,0.1867,1,0,,,,,False
SINT9019,Conserva,1,47,1.63,0.0,0.87,0.76,0.87,1,1,,,,,False
SINT9019,Conserva,2,57,0.76,0.0,0.95,-0.19,0.91,1,1,,,,,False
SINT9019,Conserva,3,54,-0.19,0.0,1.0,-1.19,0.94,1,1,,,,,False
SINT9019,Conserva,4,59,-1.19,0.0,1.15,-2.34,1.0333,1,1,,,,,False
SINT9019,Conserva,5,58,-2.34,0.0,1.12,-3.46,1.09,1,1,,,,,False
SINT9019,Conserva,6,53,-3.46,0.0,1.06,-4.52,1.11,1,1,,,,,False
SINT9019,Conserva,7,45,-4.52,0.0,0.89,-5.41,1.0233,1,1,,,,,False
SINT9019,Conserva,8,52,-5.41,0.0,1.11,-6.52,1.02,1,1,,,,,False
SINT9019,Conserva,9,42,-6.52,0.0,0.78,-7.3,0.9267,1,1,,,,,False
SINT9019,Conserva,10,42,-7.3,0.0,0.94,-8.24,0.9433,1,1,,,,,False
SINT9019,Conserva,11,57,-8.24,0.0,1.31,-9.55,1.01,1,1,,,,,False
SINT9019,Conserva,12,49,-9.55,0.0,1.13,-10.68,1.1267,1,1,,,,,False
SINT9019,Conserva,13,45,-10.68,0.0,0.96,-11.64,1.1333,1,1,,,,,False
SINT9019,Conserva,14,42,-11.64,3.58,1.08,-9.14,1.0567,1,1,,,,,False
SINT9019,Conserva,15,49,-9.14,0.0,0.96,-10.1,1.0,1,1,,,,,False
SINT9019,Conserva,16,47,-10.1,0.0,1.11,-11.21,1.05,1,1,,,,,False
SINT9019,Conserva,17,46,-11.21,2.07,0.96,-10.1,1.01,1,1,,,,,False
SINT9019,Conserva,18,46,-10.1,0.0,0.86,-10.96,0.9767,1,1,,,,,False
SINT9019,Conserva,19,54,-10.96,0.0,1.13,-12.09,0.9833,1,1,,,,,False
SINT9019,Conserva,20,47,-12.09,0.0,0.94,-13.03,0.9767,1,1,,,,,False
SINT9019,Conserva,21,41,-13.03,0.0,0.86,-13.89,0.9767,1,1,,,,,False
SINT9019,Conserva,22,52,-13.89,0.0,1.12,-15.01,0.9733,1,1,,,,,False
SINT9019,Conserva,23,50,-15.01,5.3,1.02,-10.73,1.0,1,1,,,,,False
SINT9019,Conserva,24,54,-10.73,0.0,1.2,-11.93,1.1133,1,1,,,,,False
SINT9019,Conserva,25,41,-11.93,0.0,0.92,-12.85,1.0467,1,1,,,,,False
SINT9019,Conserva,26,56,-12.85,0.0,1.14,-13.99,1.0867,1,1,,,,,False
SINT9019,Conserva,27,42,-13.99,1.83,0.91,-13.07,0.99,1,1,,,,,False
SINT9019,Conserva,28,57,-13.07,0.0,1.29,-14.36,1.1133,1,1,,,,,False
SINT9019,Conserva,29,45,-14.36,0.0,1.24,-15.6,1.1467,1,1,,,,,False
SINT9019,Conserva,30,46,-15.6,0.0,1.07,-16.67,1.2,1,1,,,,,False
SINT9019,Conserva,31,56,-16.67,0.0,1.17,-17.84,1.16,1,1,,,,,False
SINT9019,Conserva,32,41,-17.84,0.0,0.91,-18.75,1.05,1,1,,,,,False
SINT9019,Conserva,33,52,-18.75,0.0,1.22,-19.97,1.1,1,1,,,,,False
SINT9019,Conserva,34,44,-19.97,0.0,0.96,-20.93,1.03,1,1,,,,,False
SINT9019,Conserva,35,52,-20.93,0.0,1.15,-22.08,1.11,1,1,,,,,False
SINT9019,Conserva,36,48,-22.08,2.51,1.02,-20.59,1.0433,1,1,,,,,False
SINT9019,Conserva,37,44,-20.59,0.0,0.85,-21.44,1.0067,1,1,,,,,False
SINT9019,Conserva,38,54,-21.44,0.0,1.14,-22.58,1.0033,1,1,,,,,False
SINT9019,Conserva,39,45,-22.58,2.98,0.92,-20.52,0.97,1,1,,,,,False
SINT9019,Conserva,40,56,-20.52,2.94,1.22,-18.8,1.0933,1,1,,,,,False
SINT9019,Conserva,41,46,-18.8,0.0,0.87,-19.67,1.0033,1,1,,,,,False
SINT9019,Conserva,42,50,-19.67,0.0,1.01,-20.68,1.0333,1,1,,,,,False
SINT9019,Conserva,43,52,-20.68,2.62,1.01,-19.07,0.9633,1,1,,,,,False
SINT9019,Conserva,44,49,-19.07,3.51,1.03,-16.59,1.0167,1,1,,,,,False
SINT9019,Conserva,45,59,-16.59,0.0,1.25,-17.84,1.0967,1,1,,,,,False
SINT9019,Conserva,46,49,-17.84,0.0,1.0,-18.84,1.0933,1,1,,,,,False
SINT9019,Conserva,47,49,-18.84,3.24,0.97,-16.57,1.0733,1,1,,,,,False
SINT9019,Conserva,48,49,-16.57,2.81,1.12,-14.88,1.03,1,1,,,,,False
SINT9019,Conserva,49,45,-14.88,0.0,0.77,-15.65,0.9533,1,1,,,,,False
SINT9019,Conserva,50,49,-15.65,0.0,0.87,-16.52,0.92,1,1,,,,,False
SINT9019,Conserva,51,56,-16.52,0.0,1.09,-17.61,0.91,1,1,,,,,False
SINT9019,Conserva,52,56,-17.61,0.0,1.0,-18.61,0.9867,1,0,,,,,False
SINT9020,Conserva,1,53,1.74,0.0,1.06,0.68,1.06,1,1,,,,,False
SINT9020,Conserva,2,46,0.68,0.0,0.86,-0.18,0.96,1,1,,,,,False
SINT9020,Conserva,3,55,-0.18,0.0,0.89,-1.07,0.9367,1,1,,,,,False
SINT9020,Conserva,4,47,-1.07,0.0,1.09,-2.16,0.9467,1,1,,,,,False
SINT9020,Conserva,5,50,-2.16,0.0,1.01,-3.17,0.9967,1,1,,,,,False
SINT9020,Conserva,6,45,-3.17,0.0,0.93,-4.1,1.01,1,1,,,,,False
SINT9020,Conserva,7,59,-4.1,3.34,1.16,-1.92,1.0333,1,1,,,,,False
SINT9020,Conserva,8,43,-1.92,0.0,0.84,-2.76,0.9767,1,1,,,,,False
SINT9020,Conserva,9,42,-2.76,0.0,0.79,-3.55,0.93,1,1,,,,,False
SINT9020,Conserva,10,53,-3.55,0.0,1.34,-4.89,0.99,1,1,,,,,False
SINT9020,Conserva,11,57,-4.89,0.0,1.26,-6.15,1.13,1,1,,,,,False
SINT9020,Conserva,12,42,-6.15,0.0,1.04,-7.19,1.2133,1,1,,,,,False
SINT9020,Conserva,13,49,-7.19,0.0,1.1,-8.29,1.1333,1,1,,,,,False
SINT9020,Conserva,14,59,-8.29,0.0,1.43,-9.72,1.19,1,1,,,,,False
SINT9020,Conserva,15,53,-9.72,0.0,1.2,-10.92,1.2433,1,1,,,,,False
SINT9020,Conserva,16,41,-10.92,0.0,0.79,-11.71,1.14,1,1,,,,,False
SINT9020,Conserva,17,47,-11.71,0.0,0.93,-12.64,0.9733,1,1,,,,,False
SINT9020,Conserva,18,48,-12.64,0.0,0.9,-13.54,0.8733,1,1,,,,,False
SINT9020,Conserva,19,56,-13.54,0.0,1.1,-14.64,0.9767,1,1,,,,,False
SINT9020,Conserva,20,49,-14.64,0.0,1.01,-15.65,1.0033,1,1,,,,,False
SINT9020,Conserva,21,45,-15.65,0.0,0.87,-16.52,0.9933,1,1,,,,,False
SINT9020,Conserva,22,53,-16.52,0.0,1.13,-17.65,1.0033,1,1,,,,,False
SINT9020,Conserva,23,41,-17.65,0.0,0.88,-18.53,0.96,1,1,,,,,False
SINT9020,Conserva,24,60,-18.53,0.0,1.23,-19.76,1.08,1,1,,,,,False
SINT9020,Conserva,25,58,-19.76,0.0,1.22,-20.98,1.11,1,1,,,,,False
SINT9020,Conserva,26,55,-20.98,0.0,1.01,-21.99,1.1533,1,1,,,,,False
SINT9020,Conserva,27,49,-21.99,0.0,1.1,-23.09,1.11,1,1,,,,,False
SINT9020,Conserva,28,43,-23.09,0.0,1.16,-24.25,1.09,1,1,,,,,False
SINT9020,Conserva,29,45,-24.25,0.0,1.06,-25.31,1.1067,1,1,,,,,False
SINT9020,Conserva,30,47,-25.31,0.0,1.13,-26.44,1.1167,1,1,,,,,False
SINT9020,Conserva,31,46,-26.44,0.0,1.09,-27.53,1.0933,1,1,,,,,False
SINT9020,Conserva,32,48,-27.53,2.95,1.1,-25.68,1.1067,1,1,,,,,False
SINT9020,Conserva,33,47,-25.68,0.0,0.99,-26.67,1.06,1,1,,,,,False
SINT9020,Conserva,34,41,-26.67,0.0,1.0,-27.67,1.03,1,1,,,,,False
SINT9020,Conserva,35,55,-27.67,0.0,1.23,-28.9,1.0733,1,1,,,,,False
SINT9020,Conserva,36,60,-28.9,0.0,1.42,-30.32,1.2167,1,1,,,,,False
SINT9020,Conserva,37,54,-30.32,0.0,1.04,-31.36,1.23,1,1,,,,,False
SINT9020,Conserva,38,44,-31.36,0.0,0.89,-32.25,1.1167,1,1,,,,,False
SINT9020,Conserva,39,57,-32.25,0.0,1.2,-33.45,1.0433,1,1,,,,,False
SINT9020,Conserva,40,55,-33.45,0.0,1.23,-34.68,1.1067,1,1,,,,,False
SINT9020,Conserva,41,47,-34.68,0.0,0.99,-35.67,1.14,1,1,,,,,False
SINT9020,Conserva,42,41,-35.67,4.09,1.01,-32.59,1.0767,1,1,,,,,False
SINT9020,Conserva,43,47,-32.59,0.0,0.92,-33.51,0.9733,1,1,,,,,False
SINT9020,Conserva,44,45,-33.51,0.0,0.88,-34.39,0.9367,1,1,,,,,False
SINT9020,Conserva,45,44,-34.39,0.0,1.06,-35.45,0.9533,1,1,,,,,False
SINT9020,Conserva,46,49,-35.45,0.0,0.95,-36.4,0.9633,1,1,,,,,False
SINT9020,Conserva,47,51,-36.4,0.0,1.07,-37.47,1.0267,1,1,,,,,False
SINT9020,Conserva,48,41,-37.47,3.03,0.89,-35.33,0.97,1,1,,,,,False
SINT9020,Conserva,49,45,-35.33,0.0,0.74,-36.07,0.9,1,1,,,,,False
SINT9020,Conserva,50,48,-36.07,0.0,0.8,-36.87,0.81,1,1,,,,,False
SINT9020,Conserva,51,57,-36.87,0.0,1.0,-37.87,0.8467,1,1,,,,,False
SINT9020,Conserva,52,54,-37.87,0.0,1.07,-38.94,0.9567,1,0,,,,,False
SINT9021,Conserva,1,40,6.55,0.0,0.77,5.78,0.77,0,0,,,,,False
SINT9021,Conserva,2,46,5.78,0.0,0.89,4.89,0.83,0,0,,,,,False
SINT9021,Conserva,3,58,4.89,0.0,0.97,3.92,0.8767,0,0,,,,,False
SINT9021,Conserva,4,44,3.92,0.0,0.85,3.07,0.9033,0,0,,,,,False
SINT9021,Conserva,5,60,3.07,0.0,1.23,1.84,1.0167,0,1,,,,,False
SINT9021,Conserva,6,44,1.84,0.0,0.81,1.03,0.9633,1,1,,,,,False
SINT9021,Conserva,7,58,1.03,0.0,1.22,-0.19,1.0867,1,1,,,,,False
SINT9021,Conserva,8,43,-0.19,0.0,0.89,-1.08,0.9733,1,1,,,,,False
SINT9021,Conserva,9,57,-1.08,0.0,1.23,-2.31,1.1133,1,1,,,,,False
SINT9021,Conserva,10,54,-2.31,0.0,1.25,-3.56,1.1233,1,1,,,,,False
SINT9021,Conserva,11,49,-3.56,5.24,1.06,0.62,1.18,1,1,,,,,False
SINT9021,Conserva,12,53,0.62,0.0,1.42,-0.8,1.2433,1,1,,,,,False
SINT9021,Conserva,13,47,-0.8,0.0,1.02,-1.82,1.1667,1,1,,,,,False
SINT9021,Conserva,14,42,-1.82,0.0,1.03,-2.85,1.1567,1,1,,,,,False
SINT9021,Conserva,15,44,-2.85,0.0,0.9,-3.75,0.9833,1,1,,,,,False
SINT9021,Conserva,16,46,-3.75,0.0,0.93,-4.68,0.9533,1,1,,,,,False
SINT9021,Conserva,17,53,-4.68,0.0,1.05,-5.73,0.96,1,1,,,,,False
SINT9021,Conserva,18,46,-5.73,0.0,0.98,-6.71,0.9867,1,1,,,,,False
SINT9021,Conserva,19,46,-6.71,0.0,0.92,-7.63,0.9833,1,1,,,,,False
SINT9021,Conserva,20,45,-7.63,2.24,0.84,-6.23,0.9133,1,1,,,,,False
SINT9021,Conserva,21,59,-6.23,0.0,1.14,-7.37,0.9667,1,1,,,,,False
SINT9021,Conserva,22,42,-7.37,0.0,0.78,-8.15,0.92,1,1,,,,,False
SINT9021,Conserva,23,60,-8.15,0.0,1.25,-9.4,1.0567,1,1,,,,,False
SINT9021,Conserva,24,55,-9.4,2.92,1.38,-7.86,1.1367,1,1,,,,,False
SINT9021,Conserva,25,53,-7.86,0.0,0.98,-8.84,1.2033,1,1,,,,,False
SINT9021,Conserva,26,60,-8.84,4.33,1.5,-6.01,1.2867,1,1,,,,,False
SINT9021,Conserva,27,45,-6.01,0.0,0.94,-6.95,1.14,1,1,,,,,False
SINT9021,Conserva,28,53,-6.95,0.0,1.11,-8.06,1.1833,1,1,,,,,False
SINT9021,Conserva,29,58,-8.06,0.0,1.53,-9.59,1.1933,1,1,,,,,False
SINT9021,Conserva,30,48,-9.59,0.0,1.08,-10.67,1.24,1,1,,,,,False
SINT9021,Conserva,31,48,-10.67,3.3,1.07,-8.44,1.2267,1,1,,,,,False
SINT9021,Conserva,32,54,-8.44,0.0,1.19,-9.63,1.1133,1,1,,,,,False
SINT9021,Conserva,33,41,-9.63,0.0,0.9,-10.53,1.0533,1,1,,,,,False
SINT9021,Conserva,34,41,-10.53,0.0,0.84,-11.37,0.9767,1,1,,,,,False
SINT9021,Conserva,35,41,-11.37,0.0,0.91,-12.28,0.8833,1,1,,,,,False
SINT9021,Conserva,36,51,-12.28,0.0,1.08,-13.36,0.9433,1,1,,,,,False
SINT9021,Conserva,37,43,-13.36,0.0,0.89,-14.25,0.96,1,1,,,,,False
SINT9021,Conserva,38,41,-14.25,0.0,0.85,-15.1,0.94,1,1,,,,,False
SINT9021,Conserva,39,48,-15.1,0.0,0.96,-16.06,0.9,1,1,,,,,False
SINT9021,Conserva,40,58,-16.06,0.0,1.31,-17.37,1.04,1,1,,,,,False
SINT9021,Conserva,41,55,-17.37,0.0,1.17,-18.54,1.1467,1,1,,,,,False
SINT9021,Conserva,42,43,-18.54,0.0,0.81,-19.35,1.0967,1,1,,,,,False
SINT9021,Conserva,43,58,-19.35,5.17,1.32,-15.5,1.1,1,1,,,,,False
SINT9021,Conserva,44,49,-15.5,0.0,1.1,-16.6,1.0767,1,1,,,,,False
SINT9021,Conserva,45,44,-16.6,0.0,0.99,-17.59,1.1367,1,1,,,,,False
SINT9021,Conserva,46,46,-17.59,0.0,1.02,-18.61,1.0367,1,1,,,,,False
SINT9021,Conserva,47,45,-18.61,0.0,0.91,-19.52,0.9733,1,1,,,,,False
SINT9021,Conserva,48,44,-19.52,0.0,0.93,-20.45,0.9533,1,1,,,,,False
SINT9021,Conserva,49,40,-20.45,0.0,0.67,-21.12,0.8367,1,1,,,,,False
SINT9021,Conserva,50,56,-21.12,0.0,1.0,-22.12,0.8667,1,1,,,,,False
SINT9021,Conserva,51,40,-22.12,0.0,0.68,-22.8,0.7833,1,1,,,,,False
SINT9021,Conserva,52,52,-22.8,0.0,0.99,-23.79,0.89,1,0,,,,,False
SINT9022,Conserva,1,49,1.19,3.13,0.93,3.39,0.93,0,0,,,,,False
SINT9022,Conserva,2,50,3.39,0.0,1.06,2.33,0.995,0,0,,,,,False
SINT9022,Conserva,3,56,2.33,0.0,0.98,1.35,0.99,0,1,,,,,False
SINT9022,Conserva,4,50,1.35,0.0,0.92,0.43,0.9867,1,0,,,,,False
SINT9022,Conserva,5,55,0.43,5.23,1.38,4.28,1.0933,0,0,,,,,False
SINT9022,Conserva,6,51,4.28,0.0,1.18,3.1,1.16,0,0,,,,,False
SINT9022,Conserva,7,42,3.1,0.0,0.96,2.14,1.1733,0,1,,,,,False
SINT9022,Conserva,8,54,2.14,0.0,1.17,0.97,1.1033,1,1,,,,,False
SINT9022,Conserva,9,59,0.97,0.0,1.15,-0.18,1.0933,1,1,,,,,False
SINT9022,Conserva,10,40,-0.18,0.0,1.03,-1.21,1.1167,1,1,,,,,False
SINT9022,Conserva,11,45,-1.21,0.0,0.96,-2.17,1.0467,1,1,,,,,False
SINT9022,Conserva,12,56,-2.17,0.0,1.42,-3.59,1.1367,1,1,,,,,False
SINT9022,Conserva,13,40,-3.59,0.0,1.03,-4.62,1.1367,1,1,,,,,False
SINT9022,Conserva,14,41,-4.62,0.0,0.99,-5.61,1.1467,1,1,,,,,False
SINT9022,Conserva,15,55,-5.61,0.0,1.21,-6.82,1.0767,1,1,,,,,False
SINT9022,Conserva,16,46,-6.82,0.0,0.93,-7.75,1.0433,1,1,,,,,False
SINT9022,Conserva,17,49,-7.75,0.0,1.03,-8.78,1.0567,1,1,,,,,False
SINT9022,Conserva,18,47,-8.78,0.0,1.14,-9.92,1.0333,1,1,,,,,False
SINT9022,Conserva,19,47,-9.92,0.0,1.02,-10.94,1.0633,1,1,,,,,False
SINT9022,Conserva,20,59,-10.94,0.0,1.28,-12.22,1.1467,1,1,,,,,False
SINT9022,Conserva,21,55,-12.22,0.0,1.24,-13.46,1.18,1,1,,,,,False
SINT9022,Conserva,22,52,-13.46,0.0,1.08,-14.54,1.2,1,1,,,,,False
SINT9022,Conserva,23,55,-14.54,0.0,1.18,-15.72,1.1667,1,1,,,,,False
SINT9022,Conserva,24,41,-15.72,0.0,0.8,-16.52,1.02,1,1,,,,,False
SINT9022,Conserva,25,58,-16.52,0.0,1.14,-17.66,1.04,1,1,,,,,False
SINT9022,Conserva,26,44,-17.66,3.87,1.03,-14.82,0.99,1,1,,,,,False
SINT9022,Conserva,27,48,-14.82,0.0,1.1,-15.92,1.09,1,1,,,,,False
SINT9022,Conserva,28,55,-15.92,0.0,1.2,-17.12,1.11,1,1,,,,,False
SINT9022,Conserva,29,50,-17.12,0.0,1.04,-18.16,1.1133,1,1,,,,,False
SINT9022,Conserva,30,51,-18.16,0.0,1.27,-19.43,1.17,1,1,,,,,False
SINT9022,Conserva,31,48,-19.43,0.0,1.0,-20.43,1.1033,1,1,,,,,False
SINT9022,Conserva,32,46,-20.43,0.0,0.96,-21.39,1.0767,1,1,,,,,False
SINT9022,Conserva,33,53,-21.39,0.0,1.09,-22.48,1.0167,1,1,,,,,False
SINT9022,Conserva,34,52,-22.48,5.06,1.13,-18.55,1.06,1,1,,,,,False
SINT9022,Conserva,35,41,-18.55,0.0,0.86,-19.41,1.0267,1,1,,,,,False
